,nor_esm2,cnrm_esm2_1,mpi_esm1_2,miroc6,access_esm1_5,can_esm5,mri_esm2_0,model_mean
2004-12-31,0.64346313,1.0803528,0.73153687,0.8371887,0.8106079,1.2228088,0.6795654,0.8579407
2005-12-31,0.684906,0.97613525,0.91760254,0.85128784,0.90631104,1.1935425,0.6957092,0.8893738
2006-12-31,0.6412964,0.866272,0.7152405,0.9058838,0.84817505,0.9517822,0.82901,0.8225403
2007-12-31,0.9779053,1.1246643,0.5239563,0.98727417,1.0445557,0.99850464,0.9232178,0.94003296
2008-12-31,1.0499268,0.9642029,0.555603,0.94311523,1.2289429,1.2477112,0.95932007,0.9927063
2009-12-31,0.8485718,0.81292725,0.9172058,1.3927917,1.1413269,1.488678,0.92510986,1.0752258
2010-12-31,1.0709839,1.3029785,0.9981384,1.0649719,1.1099548,1.7147827,0.7364807,1.1426086
2011-12-31,1.1772766,1.1621704,0.8880005,0.80926514,1.0908203,1.6271362,0.6286926,1.054779
2012-12-31,0.9724426,1.2030334,1.0250244,0.97369385,1.2347717,1.4794312,0.8850708,1.1105347
2013-12-31,0.9742737,1.087616,1.2317505,1.2126465,1.0809326,1.7189331,0.870636,1.1681213
2014-12-31,1.3902893,1.0815735,0.94503784,1.2613525,1.263916,1.7591248,0.8918152,1.2276306
2015-12-31,1.078064,1.1736145,0.8704529,0.9580078,1.3416138,1.7070923,0.81692505,1.1351318
2016-12-31,1.1009521,1.232727,0.8028259,0.7680054,1.3024292,1.8051453,0.7868042,1.1141663
2017-12-31,1.1624146,1.4592285,0.90515137,1.0052795,1.5929565,1.9621277,0.90353394,1.2843933
2018-12-31,1.2690125,1.3780823,1.1998901,1.3072815,1.5664062,1.7655945,0.5687256,1.2936096
2019-12-31,1.2978516,1.5662231,1.3043518,1.1750183,1.4625244,1.7969666,0.57644653,1.3113708
2020-12-31,1.3240356,1.2610779,1.0635071,1.0559692,1.5284424,2.1765137,0.73999023,1.3070984
2021-12-31,1.2595825,1.4362183,1.1673279,1.0217285,1.4071655,2.1622314,0.97055054,1.3464355
2022-12-31,1.2799988,1.6142883,1.2170105,1.2698364,1.3621216,2.2031555,1.163269,1.4442749
2023-12-31,1.0010376,1.332428,1.1499634,1.3573608,1.5491333,2.3467712,1.013092,1.3928528
2024-12-31,0.7496948,1.6125488,1.2913208,1.5974121,1.4929504,2.3619995,1.0226746,1.4469604
2025-12-31,0.85821533,1.6213074,1.1421509,1.1655884,1.5982056,2.4945374,1.0459595,1.4179993
2026-12-31,0.9228821,1.7545166,1.0836182,1.1971436,1.7832031,2.7304382,0.93966675,1.4873962
2027-12-31,0.94540405,1.6267395,1.2424316,1.4677124,1.9287415,2.7008972,0.9288025,1.548706
2028-12-31,1.2103271,1.5880737,1.1559143,1.7731018,1.8074646,2.7669983,0.8682251,1.5957336
2029-12-31,1.2051392,1.7931519,1.4989319,1.8435059,2.0710754,2.563568,1.127655,1.7290344
2030-12-31,1.3943787,1.8058472,1.3474426,1.4749146,2.0862427,2.5827942,0.9135132,1.657898
2031-12-31,1.348114,1.7937622,1.3479309,1.4368896,1.9906311,2.7480164,1.0734253,1.677002
2032-12-31,1.2167053,1.732666,1.53302,1.7199097,2.2398987,2.794342,1.154541,1.7701721
2033-12-31,1.1117859,1.8830566,1.546051,1.9469299,2.290985,2.8700562,0.9465637,1.7993469
